review,label
"Jika ingin menjadi raja online aktifkan seluruh penjualan bisa memakai fitur COD,saya pikir inilah penyebab berkurangnya penguna apk ini. Dan tangkap pedagang nakal,klo bisa sering sering gratis ongkir atau biaya ongkir 50%😁 Peliharalah kurir yang profesional klo perlu adakan juga fitur cek dulu sebelum di bayar .mudahkan pembayaran online klo bisa lewat konter pulsa apa lagi bisa bayar pakek pulsa juga wah itu akan lebih memudahkan pembayaran 🤣",Positif
Untuk saat inii tidak seenak dan sesenang itu pakai shopee 1. Transfer ke bank sudah bayar admin 2.500 dulu 0 rupiah 2. Tidak mudah untuk mendownload gambar dulu ditekan lama saja sudah bisa terdownload kalau sekarang tidak Tidak mudah malah dirumitkan,Positif
"Sangat membantu. Diharapkan, masa tayang iklan diperpanjang spt dulu/ jg cm utk 1 bulan",Positif
"Saya sangat senang menggunakan aplikasi Shopee! Antarmukanya mudah dipahami dan transaksi bisa dilakukan dengan cepat. Selain itu, saya sering mendapatkan voucher diskon yang membuat belanja menjadi lebih terjangkau. Terima kasih Shopee!",Positif
"saya sering belanja di lazada karena memang sangat memuaskan dengan program diskon2nya yg benar2 membuat tertarik utk nge""klik""...makasih lazada ,dngmu harga semua barang bisa menjadi murah dan terjangkau....👍",Positif
"Aplikasi OLX iklannya mudah, pilihan harganya terjangkau. Saya berhasil menjual beberapa produk. Terima kasih🙏🏽",Positif
"baguss....selain ada promo dan barang yang orii, kita juga bisa bermain di shopee. Permainannya lumayan banyak dan bisa mendapatkan voucher lainnyaa pokoknya suka deehh⭐⭐⭐⭐⭐",Positif
baik..cepat proses diaplikasinya,Positif
"bagus kalau bagi ku mudah untuk mencari sesuatu,banyak pilihan dan tokonya juga banyak yang amanah,dan selama q belanja di lazada ini belum pernah sih ngalamin yang namanya kekecewaan semua barang sesuai dengan apa yang aku inginkan,asalkan kita mau lebih teliti lagi dalam membeli barang",Positif
"UI nya mudah dipahami oleh pemula, banyakin voucher diskonnya bli!..",Positif
Sangat di percaya dan sangat luar biasa pelayanan nya👏🏆👍👍,Positif
"Bismillah, sudah mulai cepat mengembalikan dana yg batal pesanan ke konsumen, hanya seharian di jam kerja, max 2hr. Makasih Blibli sudah sekian kalinya tanggap ocehan konsumen tentang apapun (pengiriman, kurir, dana, dll), teruslah bertanggung jawab atas segala masalah yg dikeluhkan, jangan berubah ya.., walau sedih sebenarnya ongkirnya selalu nambah kalau belanja, gk kyk dulu, free full. Jayalah selalu Blibli Indonesia!! Marketplace yg sangat patut dicontoh SDMnya. Terima kasih Blibli..",Positif
Semakin sukses Zalora... tingkatkan terus terutama diskon2 nya 👍😊,Positif
Kenapa shopee paylatter saya masih Ndak bisa dipakai ya kak sama SPINJAM saya juga Ndak bisa kak. Untuk semuanya masih tetep Mantaaaap... Pelayananya sangat bagus 👍👍👍👍mantap....,Positif
"Selalu belanja dan shopping online di apk shopee ga pernah bosen, selalu memberikan penawaran terbaik dan pastinya selalu gratis ongkir saking udh sering belanja akunku sudah member platinum, dan juga banyak voucher diskon yg bisa digunakan tiap harinya, terimakasih, semoga semakin memberi kepuasan pada penggunanya",Positif
"keren ,mudah digunakan, banyak fitur dan promosi.",Positif
"senang berbelanja di shopee, pengiriman cepat, harga terjangkau, bahkan dari daerah yang luar pulau, tetap amanah, barang sampai ke tujuan dengan selamat. kurirnya juga baik dan memberi info jika pesanan sudah sampe. saya sudah banyak belanja melalui shoppe. terima kasih shoppe",Positif
"Sangat puas belanja di Bibli, selain kualitas barangnya bagus, sellernya juga selalu merespon dengan cepat kalau pas chatting. Rekomenlah untuk aku yang suka mager, jadi nggak perlu jauh-jauh belanja, tinggal satu klik, bisa dapat semuanya. Thanks Bibli!👍👍👍👍👍",Positif
"Aplikasi yg sangat membantu saat membutuhkan barang keperluan, tampilan bagus serba mudah & familiar, banyak promo. Jaminan kurir tepat waktu, ongkir gratis pula. Pokok'e Shopee is the best'lah...",Positif
"Sangat bagus, karna ada banyak toko yg dekat2 rumah jadi bisa kirim instant tanpa perlu keluar rumah, diskon ongkirnya jg sangat membantu...pokoknya the best. Cuma pastikan ada kurir ya sudah berkali2 cancel karna kurang kurir..lokasi kuta selatan",Positif
"Murah pol masih ada ga? Di beranda gaada biasanya ada! Untuk choice ko sekarang ongkir nya per item ya ?saran aja Diusahakan 3 item 1 ongkir seperti dulu ..biar banyak yg belanja ke lazada.. Saran lagi,Gratis ongkirnya banyakin yg belanja 20rb gratis ongkir biar ga mahal di ongkir🙏🏻🙏🏻",Positif
Terima kasih Olx bisa menjadi Solusi masalah keuangan... semoga iklan berupa video di tiadakan atau dipersingkat sesingkat mungkin agar lebih nyaman lagi menggunakan olx🙏🙏,Positif
Bagus dan bisa mempermudah usaha niaga 👍 mantaaaappp apalagi gratis dlm menggunakan aplikasi olx nya maaf tetep kasih 4 bintang semoga sukses selalu olx mantaaa,Positif
"Promosinya makin mantab pake OLX,aplikasi simpel mudah di operasikan",Positif
"mantul, pelayanan pun cepat responnya.",Positif
OLX..hebat Membantu banyak orang. Hidup jadi lebih mudah Trims OLX,Positif
ok mempermudah pembelian produk yang di inginkan,Positif
"sy pengguna baru, tapi sudah merasa puas dengan pelayanan lazada, tepat waktu, barang sesuai dg pesanan, kurir ramah. semoga amanah terus dan tetap konsisten.",Positif
Zalora itu aplikasi fashion e commerce yang produknya bagus dan harganya terjangkau. Selain itu juga shipping store yang pelayanannya juga ok. Dengan aplikasi Zalora jadi makin mudah deh buat cari marketplace yang jual produk original.,Positif
Belanja puas banyak diskon😁,Positif
"Lebih bagus dari toko orange, dari segi program tokped gratis ongkir sampai vip nya, semoga bisa konsisten dengan ketentuan yg sekarang (jika sudah sempurna tidak perlu diubah), cuman klo kurir rekomendasi klo dapet selain jne pasti dioper ke jne, mungkin bagi yg peforma jne di wilayahnya tidak bagus ini jd minus.",Positif
So far bagus. Pertahankan kerjasama dengan seller brand yg pelayanannya bagus. Klo yg official store sejauh ini aman.,Positif
"bagus sih, cuman aplikasinya agak sulit dipahami. apalagi di dalam pembayaran, susah pake diskon yang susah disediakan, lumayan sih diskonya tapi ga ada gratis ongkir😅 ya kalo dibandingkan sama si merah mah masih menang si ijo, tentu si oren no1 di Indonesia 1. Oren 2. hijau 3. ungu (L) 4. si merah (B) kayaknya😅 soalnya ini jarang bgt ada diskon walapun toko online udah agak besar hmm apa karna diskonya banyak di serbu seru!? Entahlah...",Positif
tingkat kan lagi untuk aplikasi nya,Positif
Saya sangat senang dengan adanya aplikasi shoping dizalora mengenai product dan juga systemnya sangat sangat menyenangkan saya gak perlu harus datang di offline store trimakasih Zalora semoga makin terus berkembang dan maju,Positif
"belanja 1x saja barang yg datang cacat mau Return g tau caranya, Oke sih belanja pertama dpt gratis ongkir + voucher potongan Harga tp apa gunanya kalo barang yang datang cacat, cukup 1x belanja dengan kepuasan yg sangat tidak PUAS langsung UNINSTALL APLIKASI",Positif
dari dulu sy pake olx.. sebelum nya toko bagus.. aplikasi terpercaya.. semoga lebih sukses lagi dan berinovasi di aplikasi nya.. thanks sukses selalu olx,Positif
Banyak discount...kwalitas bagus dgn harga discount...jadi murah dan terhzngkau👍👍👍,Positif
Lumayan belanja di blibli. Jadi lebih hemat,Positif
cepat dan praktis,Positif
"Mantap sii kalau menurut saya karena tampilannya rapi, tidak berantakan, lalu juga selama ini alhamdulillah barang yang datang sesuai deskripsi. Tapi masukan saya mungkin di bagian rating atau ulasan pembeli lebih diperjelas agar pembeli berikutnya bisa tau tingkat kepuasan konsumen terhadap barang tersebut. Terima kasih",Positif
"Overall sih bagus appny. Mulai cashback, poin, dan promo"" yg lumayan. Tapi sayang sih, program dream on klo sy perhatikan kyknya sih bnyk tipunya.. ngakunya no tipu"", tapi kemungkinan besar sih tipu"" 😂",Positif
Sangat membantu untuk cek kisaran harga terkini,Positif
"Rekomendasi anak saya, Zalora katanya bagus, ternyata memang bagus. Pilihan fashionnya banyak dan original. Zalora memang fashioin commerce yang cukup lengkap. Terus Zalora juga punya great customer service response, mau tanya ini itu mudah dan cepat. Mau belanja online shop, di Zalora saja",Positif
"Pilihan metode pembayaran, banyak & bervariasi! Bahkan Blibli masih kasih free biaya layanan utk pembayaran dgn CC, beda dgn e-commerce lain. Bahkan kasih free ongkir penuh tanpa banyak syarat dan ketentuan! Semoga kedepannya tetap seperti ini! Tinggal diperbanyak penjual saja, biar harga lbh kompetitif! MantuL",Positif
"Assalamualaikum saya vita sebagai peserta kartu prakerja yang mengikuti pelatihan melalui skill academy dan membelinya lewat bukalapak, sebagai pengguna baru aksesnya cukup mudah tidak ribet, tema2 pelatihannya pun banyak yg menarik,edukatif dan inspiratif sehingga saya bisa melalui pelatihan ini dg baik.. Trimakasih bukalapak.",Positif
"Aplikasinya bagus, barang berkualitas banyak promo dan diskonnya, produk barangnya lengkap",Positif
"Dengan ada nya aplikasi lazada ini saya belanja semakin mudah apalagi di lazada banyak discon nya koin , dan lazrewad semakin murah harga nya apalagi kalau yang toko nya amanah dan jujur saya sangat senang semoga sukses lazada",Positif
"Platform terbik penyedia pelatihan Belajar di skill akademi yg sangat memuaskan,materi yang disampaikan begitu detail dan rinci,penyampaiannya pun juga mudah dipahami sehingga menangkap materi yang disampaikan mudah,belajar lebih menyenangkan",Positif
"sudah hampir 8thun berlangganan dgn Shopee alhamdulillah puas,,, banyak keuntungan belanja di Shopee dana aman, fast respon, ada kendala cepat penanganan nya, selalu berinovasi, penjual amanah semoga kedepannya lebih di tingkatkan lg inovasinya",Positif
"aplikasi ter mudah dan paling detail mrnggunakan nya. filter jelas,simple, dan mudah mencari brand n pruduk trtentu,struktur rapi dan pasti ori semua. jauh beda banget dbndingin lainnya, nyari brand dan produk trtentu sering mebingungkan kalo yg lain.hehe",Positif
"kadang masih melihat orng yg nerima barang tidak sesuai pesanan, alhamdulillah si gua blm pernah tapi ya mudah"" yg lain ga dapet seller yg bohong, makin maju d3h untuk Lazada",Positif
"Thank you, BLIBLI! disaat seperti ini, ekspedisi yg lain overload, pengiriman lelet.. tapi kalau pesan di blibli pakai ekspedisi Blibli BES keren banget pelayanannya, karena barang cepat diantar dan sampai tepat waktu! Perahankan ya. Semoga kurirnya sehat selalu.",Positif
"Oke mantap barangnya pada ori semua,tpi tolong Aplikasinya perbaiki lagi min",Positif
Sangat mudah untuk digunakan belanja on-line apapun,Positif
"kualitas, barangnya bagus,harga sangat sangat sesuai,pengiriman cepat, packaging bagus dan aman.",Positif
"Tentu saja! Aplikasi Zalora itu oke banget! Kamu bisa cari barang fashion terkini dengan mudah, ada fitur ""shop"" nya yang bikin pencarian jadi simpel. Shipping-nya juga nggak lama dan repot, plus belanjanya juga mudah banget di aplikasi Zalora, jadi kayak fitur easy shopping process gitu. Oh ya, aplikasi Zalora juga punya marketplace untuk para pelaku usaha lokal dan internasional. Banyak orang yang suka dan percaya banget sama aplikasi Zalora ini, kamu harus nyoba juga!",Positif
cepet dan praktis dalam belanja,Positif
"Toko-pedia, aplikasi yang bikin belanja jadi lebih manis dari es krim di hari yang panas! Dengan Tokopedia, belanja jadi seru dan praktis banget. Gak perlu keluar rumah, tinggal 'tap-tap' aja, barang idaman langsung sampai. Dan pengiriman selalu tepat waktu, bikin hati senang! Terima kasih Tokopedia, kalian emang yang terbaik! Bintang 5 dari saya!",Positif
"Barangnya sesuai dengan yng di pesan, pesanannya sngat cepat sampai, kualitas bagus, kurirnya ramah, pesan di Shopee sudah pasti aman di jamin amanah",Positif
"Utk iklan ini sangat manfaat dan efektif,sangat rekomendit,keren dan membantu sekali.kereenn utk olx smakin succes",Positif
"Belanja disini dari 2014 smp skrg blm pernah nyesel dan komplain, karna barang slalu bagus dan kalo ga memuaskan bisa di refund/retur. Prosesnya pun cepet, dan pelayanan kurirnya jg cepet. Seneng bgt belanja di Zalora, msh tetep jd aplikasi belanja online brand favourite😍",Positif
"Saya sudah suka dengan fitur promonya, namun tolong tingkatkan fitur pencarian produk di toko dan halaman koin agar lebih spesifik dengan kata kunci yang dimasukkan. Fitur koin dan laz rewards sudah sangat menguntungkan, semoga fitur diskon ini dit ditingkatkan",Positif
"Zalora tuh emang kayak surganya fashion. Mau cari fashion apa saja, ada. Apalagi bagi cewek berhijab kayak aku. Banyak pilihannya. Namanya juga marketplace ya. buat belanja online pun proses belanjanya tuh gampang banget.",Positif
"Sangat membantu 👍 , saya sangat suka berbelanja di Shopee karena barang cukup lengkap , dengan kemudahan fitur COD , serta lebih banyak diskonnya setiap waktu , untuk masukannya dimohon untuk admin Shopee supaya menghapus seller nakal yg menjual barang2 kw / palsu , serta seller yang sudah tidak aktif toko / akunnya selama berbulan2 🙏. Sukses selalu untuk Shopee , utamakan kepuasan pelangan / customer 🙏.",Positif
"Verifikasi pembayaran lumayan cepat, saat mengakses barang favorite sudah diperbaiki Sekarang juga bisa bayar lewat BRI Syariah Virtual Account. Mantap ✊👌 Walaupun saya sekarang seringnya pakai briva",Positif
"Mantap rekomen banget bisa membantu di ssat keuangan sedang seret bukalapak pokonya mantap,namun sedikit aga kecewa sekarang setiap mau transaksi pake bukalapak payletr selalu di batalkan harus beberapa kali ngeklik baru bwrhasil ha kaya dulu dulu sekali klik langsung transaksi berhasil padahal saya nasabah sudah tahunan tolong di perbaiki lagi siatemnya",Positif
"Aplikasi yang sangat bagus,mencari barang atau pelatihan sangat mudah dan proses transaksi sangat cepat",Positif
"Jujur gw suka produk lokal kayak TOKOPEDIA gini, tp karena beberapa bulan akhir2 ini sering pesanan cancel gak jelas dg tulisan ""dibatalkan otomatis oleh sistem"" jadi sering pindah ke sebelah itu. Dulu kadang error, kadang enggak, sekarang 2 bulan error terus. Mau pake akun ku, ayahku, ibuku, adikku sama semua Semoga diperbaiki sistemnya gk usah kebanyakan filter keamanan, jadi error, fokus keamanan yg utama2 aja. Aku masih berharap dg selalu coba di tokped dulu baru ke sebelah",Positif
"Belanja simple, produk original dan banyak potongan harga. Mantap.",Positif
"Pengiriman shopee, sudah cukup baik, terutama spx. Akan tetapi ekspedisi lain kadang molor. Tolong pengiriman default dengan spx saja. Saat memasuki aplikasi, langsung diarahkan ke random live, saya merasa kurang nyaman apalagi saat koneksi streamer tidak stabil. Lebih baik diarahkan langsung ke halaman voucher menurut saya lebih menarik. Terima kasih.",Positif
"Bagus, Aman, nyaman beli apa aja, semua ada dengan Harga terjangkau",Positif
"Tidak membantu penguna yang megalami kasus penipuan online seperti saya, padahal sudah memberikan bukti penipuan yang terjadi di platform bukalapak,dalam hal ini juga menghalangi proses penyelidikan pihak kepolisian republik indonesia",Positif
"Makasih lazada saya selalu belanja menggunakan aplikasi ini dari awal sampai akhir tahun saya tidak pernah bosan,dan setiap paket yang diterima semuanya tidak ada yang gk sesuai pokoknya saya suka aplikasi ini untuk kepentingan keluarga.semoga lancar terus lazada😊",Positif
Selalu menjadi andalan ku belanja online ... Lebih mudah dan praktis hemat pula... Dibanyakin gratis ongkir y...,Positif
"Lazada masih menjadi aplikasi terbaik untuk belanja. selain banyak diskon, Lazada juga banyak promo dan potongan harga. saya harap lazada terus berkembang dengan promo dan Event ke depannya.",Positif
"Alhamdulillah...paket kaos singletnya sdh sampai, kualitasnya bagus. harganya terjangkau,toko amanah dan kurirnya baik serta sopan .trimakasih shopee🙏",Positif
sangat membantu dalam berbelanja,Positif
"Tempat belanja favorit saya Barangnya, promo nya, reseller nya semoga lancar jaya usahanya, semoga pedagang nya amanah dan jujur ridak seperti para pedagang di toko sebelah, yg dipajang apa yg dikirim apa,, kasian yg beli,, semoga Shopee dijauhkan dari resseler yg curang, SUKSES DAN SEJAHTERA SELALU,, Aamiin...",Positif
